pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Signaling by NOTCH3"	0.0204979502049795	0.150380416503804	0.715925512368872	1.37877369790933	204	45	WWC1 STAT1 NOTCH3 PBX1 DLGAP5 TACC3 UBB YBX1 PSEN1 NEURL1B NOTCH1 MIB2 HES1 WWP2
"Signaling by NOTCH4"	0.0807919208079192	0.340761742641067	0.629632328980104	1.21764463482213	807	79	SMAD3 TACC3 PSMB8 UBB PSMB10 PSMD1 PSMB9 PSEN1 NOTCH1 PSMA2 HES1 AKT1 PSMD11 PSMB2 RBX1 MAML1
"Signaling by NTRK1 (TRKA)"	0.717628237176282	0.907658402558912	0.475579368832419	0.923016859650667	7176	108	SGK1 RRAD TRIB1 MEF2D IRS2 CREB1 SOS1 PLCG1 STAT3 DNM3 MAPKAPK2 MAPK13 IRS1 F3 DUSP4 AP2S1 KIDINS220 BRAF REST ID1 MAPK12 RPS6KA5 SH3GL2 TCF12 CDK5R1 ID2 MAPK11 SHC3 PPP2R1A SRF DUSP3 RHOA AP2A2 AP2M1 NAB2 DNM2 RPS6KA1 RPS6KA3 DNM1 NAB1 CRKL
"Signaling by NTRK2 (TRKB)"	0.835316468353165	0.9610650230658	0.387312814596782	0.739935770338864	8353	25	SOS1 PLCG1 GRIN2B DOCK3 CDK5R1 RAC1
"Signaling by NTRK3 (TRKC)"	0.62983701629837	0.866521302415213	0.479128691779895	0.91420192228223	6298	17	SOS1 PLCG1 IRS1 PTPRO PTPRS
"Signaling by NTRKs"	0.811118888111189	0.950185473968296	0.456470379290711	0.887086493454438	8111	127	SGK1 RRAD TRIB1 MEF2D IRS2 CREB1 SOS1 PLCG1 STAT3 DNM3 MAPKAPK2 MAPK13 IRS1 F3 DUSP4 AP2S1 KIDINS220 GRIN2B BRAF REST PCSK5 ID1 DOCK3 MAPK12 RPS6KA5 SH3GL2 TCF12 CDK5R1 ID2 PTPRO MAPK11 RAC1 SHC3 PPP2R1A SRF DUSP3 RHOA AP2A2 AP2M1 NAB2 DNM2 RPS6KA1 RPS6KA3 PTPRS DNM1 NAB1 CRKL PCSK6
"Signaling by Non-Receptor Tyrosine Kinases"	0.196180381961804	0.534414235344142	0.605977181881582	1.16770297053645	1961	54	SFPQ KHDRBS3 SOCS3 UBB CDK2 CCNE1 STAT3 LINC01139 CCND1 NRG4 BCAR1 AKT1 BTC HBEGF
"Signaling by Nuclear Receptors"	9.99900009999e-05	0.0023967900239679	0.71831128466649	1.40437710435155	0	233	ABCG1 ABCA1 SREBF1 H2AZ2 RDH13 PIK3R3 CAV2 H2BC15 H4C1 H2AC6 HSP90AA1 CAV1 H2BC4 MYLIP H2BC14 H3C15 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 H2BC17 SMC1A DDX5 CALM1 H2BC11 H2AC7 CTSD H2AC14 KDM1A KPNA2 POLR2L H3C1 AGO1 CREB1 CRABP1 SDR16C5 AREG H2BU1 H2BC5 CCND1 CHD1 GPS2 TGFA POLR2D NCOA2 AKT1 FABP5 GNG12 H3-3A GPAM BTC POLR2H GNG7 SCD
"Signaling by Overexpressed Wild-Type EGFR in Cancer"	0.295570442955704	0.639694475592655	0.653302578557989	1.23864828824533	2955	8	AREG TGFA BTC HBEGF EREG
"Signaling by PDGF"	0.0884911508849115	0.355311245734931	0.654699623213307	1.26079577807242	884	49	STAT1 THBS3 PDGFB COL4A1 COL4A2 SOS1 PLCG1 STAT3 COL9A3 BCAR1 COL9A2 COL6A2
"Signaling by PDGFR in disease"	0.0251974802519748	0.167590933214371	0.798131036061045	1.52287462620858	251	17	STAT1 ETV6 SOS1 STAT3 FIP1L1
"Signaling by PDGFRA extracellular domain mutants"	0.0527947205279472	0.263538182264248	0.802124617884531	1.52486286405508	527	11	STAT1 SOS1 STAT3
"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants"	0.0527947205279472	0.263538182264248	0.802124617884531	1.52486286405508	527	11	STAT1 SOS1 STAT3
"Signaling by PTK6"	0.196180381961804	0.534414235344142	0.605977181881582	1.16770297053645	1961	54	SFPQ KHDRBS3 SOCS3 UBB CDK2 CCNE1 STAT3 LINC01139 CCND1 NRG4 BCAR1 AKT1 BTC HBEGF
"Signaling by RAF1 mutants"	0.555144485551445	0.831176089708102	0.512400376439729	0.983945958327043	5551	36	FN1 CALM1 APBB1IP ITGB3 JAK2 BRAF RAP1B RAF1 KSR1
"Signaling by RAS mutants"	0.66023397660234	0.877873320731558	0.478065437915825	0.919750683434697	6602	40	FN1 CALM1 APBB1IP ITGB3 JAK2 BRAF RAP1B RAF1 KSR1
"Signaling by RNF43 mutants"	0.322967703229677	0.66829470899064	0.639853082449527	1.213148319503	3229	8	LRP6 LRP5
"Signaling by ROBO receptors"	0.818818118188181	0.952265503166438	0.463649039993282	0.905829821507669	8188	206	EVL PSMB8 UBB PSMB10 PSMD1 RPS27 PSMB9 RPL22 SLIT3 PFN2 MSI1 SOS1 RPLP0 RPL10L SRGAP1 RPL23A RPS21 PSMA2 RPS3 CDC42 RPL18 PAK1 AKAP5 NCBP1 RPS7 PSMD11 PSMB2 GSPT2 FLRT3 RBX1 CXCR4 PFN1 RPL36 ENAH MAGOHB PRKCA RPS19 MAGOH PSMA4 RPS26 RPS24 LDB1 VASP ABL1 CAP2 COL4A5 RPL7A UPF2 NTN1 RPL24 RPL21
"Signaling by Receptor Tyrosine Kinases"	0.0347965203479652	0.209558148662746	0.570221942766773	1.12052953973895	347	456	ITGA3 LRIG1 STAT1 PIK3R3 HNRNPM THBS3 HSP90AA1 STMN1 CAV1 GABRQ SPINT1 HNRNPA1 PDE3B IGF1 PRKCB CYBB PDGFB PTK2B ITGA2 HNRNPH1 SGK1 MXD4 CALM1 LAMC2 COL4A1 RRAD PTPRU UBB TRIB1 MEF2D FGFR4 CHEK1 TIA1 COL4A2 IGF2 POLR2L DIAPH1 TRIB3 ABI2 NRP2 HDAC2 NCKAP1L IRS2 ITPR3 PSEN1 CREB1 DOCK7 MET SOS1 PLCG1 STAT3 RBFOX2 DNM3 MAPKAPK2 AREG ATP6V1G1 FGF7 ITPR2 EPS15L1 MAPK13 ADAM12 COL9A3 TGFA POLR2D IRS1 NRG4 F3 DUSP4 BCAR1 CDC42 AP2S1 KIDINS220 AKT1 MDK FGFBP3 COL9A2 PAK1 BTC POLR2H NCBP1 COL6A2 NCKAP1 ITGB3 APOE HBEGF FGFBP1 FGF18 MEMO1 GRIN2B JAK2 FLRT3 BRAF POLR2F ESRP2 RAP1B COL4A3 REST FER HDAC3 POLR2G CILP KITLG PRKCA
"Signaling by Retinoic Acid"	0.291970802919708	0.638537772239036	0.590870902060747	1.13463038418379	2919	36	RDH13 CRABP1 SDR16C5 FABP5
"Signaling by Rho GTPases"	9.99900009999e-05	0.0023967900239679	0.695024188918589	1.3682788809418	0	625	RHPN2 H2AZ2 CIT TMPO GFOD1 LMNB1 AURKB OPHN1 MYH14 KNTC1 FMNL3 BUB1 EVL TRA2B LBR ANLN PIK3R3 ARHGAP33 ZWINT PRC1 H2BC15 CENPA H4C1 H2AC6 HSP90AA1 INCENP ARHGAP11A SKA1 CAV1 H2BC4 PLK1 BIRC5 H2BC14 KIF2C DOCK2 PCDH7 TFRC H3C15 H2AC4 H2BC9 MYH10 MYL9 SPC25 CENPU TRIO CENPI CDC20 RAC3 CENPK FGD1 SGO2 H2BC13 PRKCB ARHGAP10 CYBB NUF2 CDC25C RACGAP1 SPC24 H2BC12 KIF18A PTK2B H2AC20 ARHGEF19 MAD2L1 H2BC17 KIF14 ERCC6L CALM1 H2BC11 NDE1 SKA2 H2AC7 NDC80 H2AC14 CENPM ARHGEF39 CKAP5 RND2 PHIP BUB1B KDM1A TPM4 RHOU RBMX KNL1 ARHGAP11B RPS27 CFTR CHN2 CENPF DIAPH1 CENPN ABI2 CENPC SGO1 H3C1 ARHGAP30 TUBA1B ARHGEF16 NCKAP1L UHRF1BP1L CDCA8 IQGAP3 CENPH WHAMM PFN2 PLEKHG4B ARHGEF17 DOCK7 ARHGAP23 SOS1 SCAI VIM DDX39B YWHAE PKN3 STOM FAM169A PPP2R5B H2BU1 H2BC5 CKAP4 ARHGAP20 ARHGAP19 RND3 PLEKHG6 SRGAP1 NSL1 ARHGEF28 CENPL PPP1CB NUP85 AKAP13 ARHGEF40 YWHAQ S100A9 DAAM1 ARHGEF5 PPP1R14A RHOF PPP2R5A PLEKHG5 TIAM2 CDC42EP4 CENPE NCOA2 CDC42BPB SFN CENPP SPDL1 CDC42 CTTN KIDINS220 DYNC1I2 DIAPH3 BUB3 NISCH CFL1 STEAP3 DOCK9 H3-3A ARHGAP6 RALBP1 PAK1 RHPN1 WWP2 CCDC88A STBD1 ARPC1A
"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"	9.99900009999e-05	0.0023967900239679	0.690181560067195	1.35882379952693	0	640	RHPN2 H2AZ2 CIT TMPO GFOD1 LMNB1 AURKB OPHN1 MYH14 KNTC1 FMNL3 BUB1 EVL TRA2B LBR ANLN PIK3R3 ARHGAP33 ZWINT PRC1 H2BC15 CENPA H4C1 H2AC6 HSP90AA1 INCENP ARHGAP11A SKA1 CAV1 H2BC4 PLK1 BIRC5 H2BC14 KIF2C DOCK2 PCDH7 TFRC H3C15 H2AC4 H2BC9 MYH10 MYL9 SPC25 CENPU TRIO CENPI CDC20 RAC3 CENPK FGD1 SGO2 H2BC13 PRKCB ARHGAP10 CYBB NUF2 CDC25C RACGAP1 SPC24 H2BC12 KIF18A PTK2B H2AC20 ARHGEF19 MAD2L1 H2BC17 KIF14 ERCC6L CALM1 H2BC11 NDE1 SKA2 H2AC7 NDC80 H2AC14 CENPM ARHGEF39 CKAP5 RND2 PHIP BUB1B KDM1A TPM4 RHOU RBMX KNL1 ARHGAP11B RPS27 CFTR CHN2 CENPF DIAPH1 CENPN ABI2 CENPC SGO1 H3C1 ARHGAP30 TUBA1B ARHGEF16 NCKAP1L UHRF1BP1L CDCA8 IQGAP3 CENPH WHAMM PFN2 PLEKHG4B ARHGEF17 DOCK7 ARHGAP23 SOS1 CCNE1 SCAI VIM DDX39B YWHAE PKN3 STOM FAM169A PPP2R5B H2BU1 H2BC5 CKAP4 ARHGAP20 ARHGAP19 RND3 PLEKHG6 SRGAP1 NSL1 ARHGEF28 CENPL PPP1CB NUP85 AKAP13 ARHGEF40 YWHAQ S100A9 DAAM1 ARHGEF5 PPP1R14A RHOF PPP2R5A PLEKHG5 TIAM2 CDC42EP4 CENPE NCOA2 CDC42BPB SFN CENPP SPDL1 CDC42 CTTN KIDINS220 DYNC1I2 DIAPH3 BUB3 NISCH CFL1 STEAP3 DOCK9 H3-3A ARHGAP6 RALBP1 PAK1 RHPN1 WWP2 CCDC88A STBD1 ARPC1A
"Signaling by SCF-KIT"	0.181681831816818	0.517472605680608	0.626086183145653	1.20336300254751	1816	38	STAT1 PIK3R3 PTPRU CHEK1 SOS1 STAT3 JAK2 FER KITLG PRKCA
"Signaling by TCF7L2 mutants"	0.516448355164484	0.818371334874361	0.515961199025603	0.98268296414933	5164	3	CTBP2 CTBP1 TCF7L2
"Signaling by TGF-beta Receptor Complex"	0.0083991600839916	0.0806919308069193	0.704803937070862	1.362668469528	83	75	SMAD3 TGIF1 CDKN2B SMAD7 RBL1 SKIL TGFBR2 UBB CDK8 TFDP1 PMEPA1 PPP1CB
"Signaling by TGF-beta Receptor Complex in Cancer"	0.0024997500249975	0.0308770143393824	0.929770928570998	1.76282660888428	24	8	SMAD3 TGFBR2
"Signaling by TGFB family members"	0.0077992200779922	0.0755276472352765	0.681147968438997	1.32083942627211	77	97	SMAD3 TGIF1 CDKN2B INHBB SMAD7 RBL1 SKIL TGFBR2 UBB CDK8 TFDP1 PMEPA1 FSTL3 PPP1CB
"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	0.161583841615838	0.490218647308202	0.631980803167886	1.21586864376842	1615	40	PDE3B IGF1 FGFR4 IGF2 TRIB3 IRS2 SOS1 FGF7 IRS1 FGF18 CILP
"Signaling by VEGF"	0.211978802119788	0.555334952991187	0.577164553347266	1.1193528844063	2119	99	HSP90AA1 CAV1 PRKCB CYBB PTK2B CALM1 TRIB3 ABI2 NRP2 NCKAP1L ITPR3 PLCG1 MAPKAPK2 ITPR2 MAPK13 BCAR1 CDC42 AKT1 PAK1 NCKAP1 ITGB3
"Signaling by WNT"	0.0066993300669933	0.0675794920507949	0.614287307452107	1.20281930107831	66	269	H2AZ2 TCF7L1 H2BC15 H4C1 H2AC6 CAV1 H2BC4 H2BC14 WNT5A H3C15 H2AC4 H2BC9 RAC3 H2BC13 PRKCB H2BC12 H2AC20 H2BC17 CALM1 BCL9L H2BC11 H2AC7 H2AC14 PSMB8 TLE1 UBB WLS PSMB10 PSMD1 PSMB9 LGR5 TERT LRP6 H3C1 AGO1 ITPR3 SOX9 FZD2 PPP2R5B H2BU1 KREMEN1 ITPR2 H2BC5 ZNRF3 FRAT1 DAAM1 PPP2R5A PSMA2 AP2S1 AKT1 WNT9A GNG12 H3-3A LRP5 GNG7 PSMD11 ROR2 PSMB2 VANGL2 CTBP2 RBX1 PFN1 AGO3 AXIN2 FZD7 AXIN1 PRKCA SCRIB PSMA4 PARD6A PLCB2
"Signaling by WNT in cancer"	0.639536046395361	0.871309380035547	0.481866972614946	0.924159304824323	6395	31	LRP6 PPP2R5B KREMEN1 PPP2R5A LRP5 CTBP2 AXIN1 PPP2R5C PPP2R1A CSNK1A1 TNKS
"Signaling by activated point mutants of FGFR1"	0.812518748125187	0.950185473968296	0.29660436957094	0.560902904047056	8125	4	FGF9 FGF2 FGF23 FGFR1
"Signaling by activated point mutants of FGFR3"	0.594340565943406	0.851419236774547	0.474821617913646	0.89794997986659	5943	5	FGF18 FGF23 FGF2 FGFR3
"Signaling by cytosolic FGFR1 fusion mutants"	0.0887911208879112	0.355311245734931	0.728473525918846	1.39081715684846	887	18	LRRFIP1 STAT1 CPSF6 STAT3 CEP43 ZMYM2 FGFR1OP2
"Signaling by cytosolic PDGFRA and PDGFRB fusion proteins"	0.18038196180382	0.516161606979798	0.781419187183051	1.48826563810295	1803	3	FIP1L1 STRN
"Signaling by extracellular domain mutants of KIT"	0.661033896610339	0.877873320731558	0.347983998315612	0.690799414900941	6610	1	KIT
"Signaling by high-kinase activity BRAF mutants"	0.648135186481352	0.877873320731558	0.478706976057968	0.918098835052973	6481	31	FN1 APBB1IP ITGB3 BRAF RAP1B RAF1 KSR1
"Signaling by juxtamembrane domain KIT mutants"	0.661033896610339	0.877873320731558	0.347983998315612	0.690799414900941	6610	1	KIT
"Signaling by kinase domain mutants of KIT"	0.661033896610339	0.877873320731558	0.347983998315612	0.690799414900941	6610	1	KIT
"Signaling by membrane-tethered fusions of PDGFRA or PDGFRB"	0.126687331266873	0.43504968652071	0.828147297260528	1.57726248090188	1266	3	ETV6 KANK1 GOLGA4
"Signaling by moderate kinase activity BRAF mutants"	0.66023397660234	0.877873320731558	0.478065437915825	0.919750683434697	6602	40	FN1 CALM1 APBB1IP ITGB3 JAK2 BRAF RAP1B RAF1 KSR1
"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"	0.0581941805819418	0.281776222377762	0.747964282756362	1.42598367444244	581	19	STAT1 PIK3R3 SOS1 STAT3 JAK2
"Signaling by plasma membrane FGFR1 fusions"	0.982001799820018	0.997078596379763	0.0986523478627079	0.187890061890499	9820	3	BAG4 ERLIN2 FGFR1
"Signaling by the B Cell Receptor (BCR)"	0.216078392160784	0.559349596955198	0.574502708428038	1.11485405275909	2160	103	NFKBIA PPIA PRKCB CALM1 PSMB8 BCL10 UBB PSMB10 PSMD1 PSMB9 ITPR3 SOS1 ITPR2 PSMA2 PIK3AP1 PSMD11 PSMB2 STIM1
"Signaling downstream of RAS mutants"	0.66023397660234	0.877873320731558	0.478065437915825	0.919750683434697	6602	40	FN1 CALM1 APBB1IP ITGB3 JAK2 BRAF RAP1B RAF1 KSR1
"Signalling to ERK5"	0.966903309669033	0.997078596379763	0.103068905616676	0.196571263720272	9669	2	MAP2K5 MAPK7
"Signalling to ERKs"	0.872512748725128	0.975682847419646	0.37589273440396	0.721405114049935	8725	33	SOS1 MAPKAPK2 MAPK13 KIDINS220 BRAF MAPK12 MAPK11 SHC3
"Signalling to RAS"	0.697930206979302	0.897815638202386	0.449901322727465	0.857730718043388	6979	19	SOS1 MAPKAPK2 MAPK13 MAPK12 MAPK11 SHC3
"Signalling to STAT3"	0.187481251874813	0.522315432438344	0.789815871893555	1.50632339710537	1874	2	STAT3 NTRK1
"Signalling to p38 via RIT and RIN"	0.603239676032397	0.854443102201408	0.45983108894649	0.869577860684612	6032	4	BRAF NTRK1
"Small interfering RNA (siRNA) biogenesis"	0.231976802319768	0.573077386138937	0.684291394369124	1.29843765995868	2319	9	AGO1 AGO3 TARBP2 AGO2 AGO4
"Smooth Muscle Contraction"	0.0001999800019998	0.00403459654034597	0.839951983052641	1.61232086151014	1	35	ANXA2 TPM1 ANXA1 MYL9 MYL12A TPM2 CALM1 TPM4 CALD1
"Sodium-coupled phosphate cotransporters"	0.135286471352865	0.446656149602431	0.821203557628504	1.56403765962314	1352	3	SLC20A1 SLC34A2
"Sodium-coupled sulphate, di- and tri-carboxylate transporters"	0.954904509549045	0.996880123792582	0.131396083385976	0.250252718505168	9549	3	SLC13A5 SLC13A3 SLC13A4
"Sodium/Calcium exchangers"	0.14018598140186	0.453124513983849	0.750360227917242	1.42266760056048	1401	8	CALM1 SLC24A3 SLC8A1
"Sodium/Proton exchangers"	0.477452254774523	0.792806521816954	0.55292025218183	1.04916192764433	4774	9	SLC9A8 SLC9A2 SLC9A9 SLC9A6 SLC9A7 SLC9A4
"Sorafenib-resistant KIT mutants"	0.661033896610339	0.877873320731558	0.347983998315612	0.690799414900941	6610	1	KIT
"Sperm Motility And Taxes"	0.946705329467053	0.994558678622376	0.169728941977522	0.320979699073456	9467	5	CATSPERG CATSPERB CATSPER2 CATSPER3 HVCN1
"Sphingolipid de novo biosynthesis"	0.220777922207779	0.560239722915675	0.606633147105455	1.16747805747131	2207	42	ALDH3B1 PLPP2 ACER2 CERS6 KDSR PRKD3 SGMS2 SPTLC2 CERT1 ACER3 ALDH3B2 SGPL1 PRKD2
"Sphingolipid metabolism"	0.403859614038596	0.737363593957347	0.538853994745566	1.042559995899	4038	81	ALDH3B1 PLPP2 ACER2 ESYT2 GLA ARSG CERS6 ASAH1 KDSR CPTP PRKD3 SGMS2 UGCG NEU4 SPTLC2 SMPD1 CERT1 ACER3 GBA2 ALDH3B2 SGPL1
"Spry regulation of FGF signaling"	0.691430856914309	0.894464880435034	0.448167310197852	0.853976130049777	6914	16	UBB BRAF SPRY2 PPP2R1A MKNK1
"Stabilization of p53"	0.480951904809519	0.796432668634641	0.527960063857605	1.01736592288324	4809	54	PSMB8 UBB PSMB10 PSMD1 PSMB9 CDKN2A PSMA2 CHEK2 PSMD11 PSMB2
"Sterols are 12-hydroxylated by CYP8B1"	0.868313168683132	0.975030611806814	0.204190135284519	0.389427952998434	8683	2	CYP8B1 PTGIS
"Stimulation of the cell death response by PAK-2p34"	0.882811718828117	0.977260748114316	0.190240564299626	0.362823568480624	8828	2	PAK2 CASP3
"Stimuli-sensing channels"	0.700629937006299	0.900809919008099	0.475638989879572	0.920171933781732	7006	82	TSC22D3 SGK1 CALM1 UBB WNK3 BEST4 STOM OSTM1 BEST1 TRPM7 RAF1 NEDD4L CLCNKA TRPC1 TRPM2
"Striated Muscle Contraction"	0.133786621337866	0.44557906846678	0.686929718635913	1.31076984350023	1337	21	TPM1 TPM2 TPM4 VIM TNNT2 TNNC2 TMOD2 TMOD1 TPM3 MYH3
"Sulfide oxidation to sulfate"	0.723327667233277	0.909229637783885	0.378152657661532	0.715136292289508	7233	5	SLC25A10 TST TSTD1
"Sulfur amino acid metabolism"	0.803319668033197	0.946403316866757	0.40585669313865	0.775362636006173	8033	25	MTRR MPST MRI1 MTAP SLC25A10 AHCY APIP
"Sunitinib-resistant KIT mutants"	0.661033896610339	0.877873320731558	0.347983998315612	0.690799414900941	6610	1	KIT
"Suppression of apoptosis"	0.0028997100289971	0.0344127351970685	0.944241013119755	1.78893804774347	28	6	RNF213 SFPQ GSK3A
"Suppression of autophagy"	0.278872112788721	0.626298130854818	0.71411160329798	1.36194150367384	2788	2	RAB7A DUSP16
"Suppression of phagosomal maturation"	0.606939306069393	0.854443102201408	0.483378503091068	0.918268342980396	6069	12	UBB RAB7A KPNB1 KPNA1
"Surfactant metabolism"	0.340865913408659	0.681450352074619	0.597826455901677	1.14138299073698	3408	18	ZDHHC2 ADRA2C CKAP4 GATA6
"Switching of origins to a post-replicative state"	0.0040995900409959	0.0451141249511413	0.704804355686091	1.36426372915636	40	89	UBE2S UBE2C SKP2 CDC6 CCNE2 CCNA2 MCM5 PSMB8 MCM6 UBB MCM2 PSMB10 PSMD1 PSMB9 MCM8 CDK2 ORC1 CCNE1 MCM7 CDT1 CCNA1 PSMA2 MCM4 MCM3 PSMD11 PSMB2
"Synaptic adhesion-like molecules"	0.587241275872413	0.846760648533122	0.497638854229741	0.949520254045128	5872	17	PTPRF LRFN4 GRIN2B PTPRD DLG4 DLG3 PTPRS RTN3 FLOT1 GRIN2D LRFN3 GRIN2C
"Syndecan interactions"	0.31036896310369	0.655525205979838	0.61136277940408	1.16555477673249	3103	19	ITGA2 ITGA6 SDC4 ITGB3 PRKCA
"Synthesis And Processing Of GAG, GAGPOL Polyproteins"	0.0938906109389061	0.367814189454841	0.742706133511149	1.41332227125501	938	14	UBB MVB12A VPS37C NMT2
"Synthesis and processing of ENV and VPU"	0.638736126387361	0.870709550666555	0.371881250657964	0.738238975385743	6387	1	FURIN
"Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)"	0.366263373662634	0.705060177607041	0.625735420110128	1.18334778091736	3662	5	CYP1B1 CYP2C9 CYP2C19 CYP1A2
"Synthesis of 12-eicosatetraenoic acid derivatives"	0.714728527147285	0.906896102842546	0.374920576213409	0.709005198707296	7147	4	ALOXE3 ALOX15 GPX1
"Synthesis of 15-eicosatetraenoic acid derivatives"	0.907409259074093	0.98645075251511	0.216819048746137	0.410033269571344	9074	5	ALOX15B GPX4 PTGS2 GPX1 ALOX15
"Synthesis of 5-eicosatetraenoic acids"	0.26017398260174	0.609041217382601	0.68106347598351	1.29223408876192	2601	7	ALOX5AP ALOX5 LTC4S
"Synthesis of CL"	0.412958704129587	0.744378568824632	0.592588693546689	1.17637570911432	4129	1	CRLS1
"Synthesis of DNA"	0.0002999700029997	0.00554372043711659	0.7308413490542	1.41981764247689	2	118	UBE2S UBE2C DNA2 SKP2 CDC6 CDC45 POLD1 POLA2 CCNE2 CCNA2 FEN1 GINS1 MCM5 PSMB8 MCM6 UBB MCM2 RFC5 PSMB10 PSMD1 GINS4 PSMB9 MCM8 RFC3 POLD3 LIG1 CDK2 PCNA GINS2 ORC1 POLD4 CCNE1 MCM7 POLE CDT1 CCNA1 PRIM2 PSMA2 MCM4
"Synthesis of Dolichyl-phosphate"	0.913808619138086	0.98662591443438	0.215090758738169	0.407506173401007	9138	6	NUS1 DOLK DHDDS
"Synthesis of GDP-mannose"	0.659134086591341	0.877873320731558	0.427972487285777	0.809352126868852	6591	5	MPI GMPPA PMM2 GMPPB
"Synthesis of IP2, IP, and Ins in the cytosol"	0.0794920507949205	0.339247061209372	0.762291707597583	1.44938294478307	794	13	INPP4B ISYNA1 IMPA2
"Synthesis of IP3 and IP4 in the cytosol"	0.46985301469853	0.784372216598024	0.543672435497898	1.03870087321684	4698	24	CALM1 ITPKC PLCG1 PTEN PLCD3 PLCB2 INPP5D INPP5B PLCB4
"Synthesis of IPs in the ER lumen"	0.588741125887411	0.847913305040704	0.421939151489631	0.837611270586287	5887	1	MINPP1
"Synthesis of IPs in the nucleus"	0.528547145285471	0.819214237347072	0.515048829270022	0.973999083295689	5285	4	IP6K2 IPPK
"Synthesis of Ketone Bodies"	0.0918908109189081	0.365299923209649	0.808778518471671	1.53229381459632	918	6	ACSS3 AACS
"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	0.348665133486651	0.686208364576832	0.60000913283214	1.14330846001309	3486	16	CYP4B1 ALOX5AP MAPKAPK2 ALOX5 LTC4S CYP4F11 CYP4F8
"Synthesis of Lipoxins (LX)"	0.137086291370863	0.44668359543588	0.799547510749399	1.51200914993827	1370	4	ALOX5AP ALOX5 LTC4S
"Synthesis of PA"	0.926107389261074	0.990436424555424	0.330939534141858	0.634588545269607	9261	30	LIPH DDHD1 GPAM PLD1 LPCAT4 LCLAT1 GPAT4 GPAT3 PLA2G4D LPCAT1 AGPAT2 PLA2R1 PLA2G4B MIGA2 MIGA1 AGPAT5 GPD2
"Synthesis of PC"	0.516148385161484	0.818371334874361	0.527294096676725	1.00736084352338	5161	25	SLC44A4 CHPT1 LPIN1 PCYT1A SLC44A3 CHKA CEPT1 CHKB CSNK2A2 STARD7 PEMT
"Synthesis of PE"	0.47045295470453	0.784372216598024	0.552669906637644	1.04990039097305	4704	12	ETNK1 LPIN1 CHKA CEPT1 CHKB SELENOI PISD
"Synthesis of PG"	0.316268373162684	0.660187767798091	0.646907917680831	1.22742812233466	3162	7	PTPMT1 PLD1
"Synthesis of PI"	0.684731526847315	0.891734817911431	0.408593073866327	0.772703113358715	6847	5	CDS1 PITPNM3 CDIPT
"Synthesis of PIPs at the ER membrane"	0.645535446455354	0.876659221346514	0.438100672284568	0.828505853600399	6455	5	MTMR2 PI4KA SACM1L PI4K2B
"Synthesis of PIPs at the Golgi membrane"	0.952204779522048	0.996880123792582	0.231843454127849	0.441649607599831	9522	15	PI4KB PIKFYVE PIK3R4 PI4KA SACM1L PIK3C2A PI4K2B PI4K2A
"Synthesis of PIPs at the early endosome membrane"	0.0795920407959204	0.339247061209372	0.745942496780856	1.42138231001132	795	16	INPP4B MTMR12 MTMR10 MTMR2 PIKFYVE
"Synthesis of PIPs at the late endosome membrane"	0.955404459554045	0.996880123792582	0.199139012580277	0.378569212685573	9554	11	MTMR7 MTMR9 MTM1 PIK3C3 FIG4 VAC14 MTMR4 PIK3C2A PIK3R4 PIKFYVE MTMR2
"Synthesis of PIPs at the plasma membrane"	0.344965503449655	0.683508119776258	0.563461192855959	1.08506354457945	3449	50	INPP4B PIK3R3 PLEKHA6 PTEN PIP4K2A PLEKHA1
"Synthesis of PIPs in the nucleus"	0.435156484351565	0.760111001886824	0.579567591909823	1.10382563692463	4351	3	PIP4K2A PIP4K2C PIP4K2B
"Synthesis of PS"	0.467553244675533	0.784064045119034	0.552297731220719	1.0533328390976	4675	2	PTDSS1 PTDSS2
"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)"	0.566143385661434	0.833718452972221	0.506066993693585	0.962210217252336	5661	13	PTGES TBXAS1 PTGS1 PTGES3 CBR1
"Synthesis of UDP-N-acetyl-glucosamine"	0.926207379262074	0.990436424555424	0.216560427846817	0.410594129057653	9262	8	RENBP NAGK PGM3 UAP1 GFPT2 GNPNAT1 GFPT1 AMDHD2
"Synthesis of active ubiquitin: roles of E1 and E2 enzymes"	0.036996300369963	0.215307796143463	0.728425641371661	1.39678255513884	369	30	UBE2S UBE2C UBE2T UBB UBE2E3
"Synthesis of bile acids and bile salts"	0.973402659734027	0.997078596379763	0.253293040975627	0.484680555608659	9734	28	NCOA2 OSBPL2 SLC27A2 AMACR ABCB11 HSD17B4 CYP7B1 CYP27A1 AKR1C2
"Synthesis of bile acids and bile salts via 24-hydroxycholesterol"	0.97020297970203	0.997078596379763	0.180005613452284	0.341954504254935	9702	12	SLC27A2 AMACR CYP27A1 AKR1C2 AKR1C1 HSD3B7
