pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol"	0.929307069293071	0.989816284539606	0.291060669491524	0.554475848092975	9293	19	NCOA2 SLC27A2 AMACR ABCB11 HSD17B4 CYP7B1 CYP27A1 AKR1C2
"Synthesis of diphthamide-EEF2"	0.708729127087291	0.903158165858807	0.410332368912834	0.778347668212731	7087	8	DPH7 DPH6 DPH3 DPH5
"Synthesis of dolichyl-phosphate mannose"	0.808419158084192	0.945404108237825	0.269951568751316	0.514908494904186	8084	3	DPM3 DPM2 DPM1
"Synthesis of dolichyl-phosphate-glucose"	0.767923207679232	0.930036060926173	0.293783228930884	0.560878098534683	7679	2	ALG5 NUDT14
"Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)"	0.378062193780622	0.712674144716166	0.614841881405425	1.16755332214471	3780	6	CYP1B1 CYP2C9 CYP2C19 CYP1A2
"Synthesis of glycosylphosphatidylinositol (GPI)"	0.53004699530047	0.821820246090407	0.522034111339297	0.994823585609041	5300	18	PIGG PIGB PIGC PIGX PIGV PIGQ
"Synthesis of pyrophosphates in the cytosol"	0.973502649735027	0.996669849278625	0.151219401648002	0.287254084503767	9735	9	IP6K1 PPIP5K2 PPIP5K1 NUDT11 ITPK1 NUDT4 IP6K3 IPPK NUDT3
"Synthesis of substrates in N-glycan biosythesis"	0.937006299370063	0.992025753870606	0.371893271904768	0.718859198207674	9370	61	ST6GAL1 SLC35C1 NEU4 SLC17A5 GMDS ST6GALNAC1 NUS1 ST3GAL5 ST3GAL6 MPI ST3GAL1 ST6GALNAC4 ST3GAL2
"Synthesis of very long-chain fatty acyl-CoAs"	0.5003499650035	0.805151158190954	0.52991998942416	1.01218646276826	5003	22	TECR SLC27A3 ELOVL6 ELOVL2 HACD1
"Synthesis of wybutosine at G37 of tRNA(Phe)"	0.816218378162184	0.949118488727496	0.306727717949984	0.58246026647984	8162	6	TRMT5 LCMT2 TYW5 TYW1 TYW3 TRMT12
"Synthesis, secretion, and deacylation of Ghrelin"	0.399360063993601	0.729326239062841	0.592934409388317	1.12632922153791	3993	9	IGF1 KLF4 SEC11C SPCS1 SPCS3 SPCS2
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)"	0.853614638536146	0.971119314313334	0.334784658517577	0.635891812814507	8536	14	DPP4 SEC11C SPCS1 PAX6 SPCS3 SPCS2 FFAR4 SEC11A GPR119 TCF7L2 GNB3
"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	0.657734226577342	0.877938807104511	0.450815708368949	0.85662962867139	6577	10	DPP4 SEC11C SPCS1 PAX6 SPCS3 SPCS2 SEC11A
"T41 mutants of beta-catenin aren't phosphorylated"	0.583041695830417	0.84220999141136	0.500684449236143	0.951994717925243	5830	15	PPP2R5B PPP2R5A AXIN1 PPP2R5C PPP2R1A CSNK1A1
"TAK1 activates NFkB by phosphorylation and activation of IKKs complex"	0.0178982101789821	0.137891274163723	0.775470085112185	1.48243353124016	178	25	HMGB1 NFKBIA UBE2N NOD1
"TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P"	0.227977202279772	0.569252456197679	0.774871039056743	1.5419692156703	2279	1	TALDO1
"TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P"	0.227977202279772	0.569252456197679	0.774871039056743	1.5419692156703	2279	1	TALDO1
TBC/RABGAPs	0.556144385561444	0.831131798566948	0.511483482164975	0.983995874987684	5561	42	TBC1D2 OPTN TBC1D15 TSC1 GGA2 RAB35 RABEP1 TBC1D10A RAB6A RAB7A TBC1D13 RAB7B RAB4A SYTL1 RAB6B TBC1D24 TBC1D16 RABGAP1 TBC1D17
"TCF dependent signaling in response to WNT"	0.0005999400059994	0.00880275608802756	0.680190108699373	1.32742439693404	5	183	H2AZ2 TCF7L1 H2BC15 H4C1 H2AC6 CAV1 H2BC4 H2BC14 WNT5A H3C15 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 H2BC17 BCL9L H2BC11 H2AC7 H2AC14 PSMB8 TLE1 UBB PSMB10 PSMD1 PSMB9 LGR5 TERT LRP6 H3C1 SOX9 FZD2 PPP2R5B H2BU1 KREMEN1 H2BC5 ZNRF3 FRAT1 PPP2R5A PSMA2 AKT1 WNT9A H3-3A LRP5
"TCR signaling"	0.0462953704629537	0.243654547588719	0.632100118308657	1.22760761682469	462	103	NFKBIA EVL UBE2N HLA-DRA HLA-DQA1 PSMB8 BCL10 UBB PSMB10 PSMD1 PSMB9 HLA-DQB1 PTPRC PLCG1 CD3G PTEN HLA-DRB5 PSMA2 PAK1 HLA-DPA1 PSMD11 PSMB2
"TET1,2,3 and TDG demethylate DNA"	0.121687831216878	0.426597541974909	0.813804300100891	1.55175641224779	1216	4	TET1 TET3
"TFAP2 (AP-2) family regulates transcription of cell cycle factors"	0.221477852214779	0.561313243675632	0.721642125877601	1.37302846445073	2214	5	TFAP2C KDM5B
"TFAP2 (AP-2) family regulates transcription of growth factors and their receptors"	0.187281271872813	0.523986841822147	0.70526379919998	1.34012603200955	1872	10	ATAD2 TFAP2C TGFA
"TFAP2 (AP-2) family regulates transcription of other transcription factors"	0.103689631036896	0.392238432406759	0.827434955370189	1.57774725146387	1036	4	TFAP2C CITED2
"TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation"	0.0226977302269773	0.156556139257869	0.907602406844797	1.72684478125002	226	5	MYBL2 TFAP2A
"TGF-beta receptor signaling activates SMADs"	0.0162983701629837	0.129317361423467	0.752350164460648	1.44240728576162	162	32	SMAD3 SMAD7 TGFBR2 UBB PMEPA1 PPP1CB
"TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	0.328667133286671	0.67318369685874	0.609624324025868	1.15924217600755	3286	16	TGFBR2 UBB PARD6A RHOA SMURF1
"TGFBR1 KD Mutants in Cancer"	0.0025997400259974	0.0307022956240961	0.945361321462337	1.79519285344951	25	6	SMAD3 TGFBR2
"TGFBR1 LBD Mutants in Cancer"	0.0663933606639336	0.303620485409086	0.867101017927092	1.65338222526981	663	4	TGFBR2 FKBP1A
"TGFBR2 Kinase Domain Mutants in Cancer"	0.0361963803619638	0.213735211844669	0.921527954279986	1.75773222635932	361	3	TGFBR2 TGFB1
"TGFBR2 MSI Frameshift Mutants in Cancer"	0.0417958204179582	0.228414630320264	0.934936736609555	1.78494034866489	417	2	TGFBR2 TGFB1
"TICAM1 deficiency - HSE"	0.191980801919808	0.528165365281654	0.795581447658845	1.51888932263503	1919	2	TICAM1 TLR3
"TICAM1, RIP1-mediated IKK complex recruitment"	0.137086291370863	0.451589759502311	0.692290104774496	1.31882519078172	1370	19	UBE2N UBB BIRC3 TICAM1
"TICAM1,TRAF6-dependent induction of TAK1 complex"	0.253074692530747	0.601154884511549	0.661235067665802	1.2570076429994	2530	11	UBB TICAM1 TRAF6 TLR3
"TICAM1-dependent activation of IRF3/IRF7"	0.311768823117688	0.655201667333267	0.628754846884872	1.19357974085432	3117	12	UBB TICAM1 IKBKE
"TLR3 deficiency - HSE"	0.345665433456654	0.682410086913387	0.658016633329824	1.30943259052337	3456	1	TLR3
"TLR3-mediated TICAM1-dependent programmed cell death"	0.502249775022498	0.805796358733908	0.538731582330691	1.0230237524755	5022	6	TICAM1 RIPK3 TLR3 RIPK1
"TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway"	0.334466553344666	0.677043081645013	0.614133926063549	1.16667238203956	3344	13	BIRC3 LTBR LTB TNFSF12 CD40 TNFRSF13C
"TNF signaling"	0.438456154384562	0.760933584060949	0.541462392323201	1.04168911081223	4384	43	TNFRSF1A UBB CFLAR TNF BIRC3 TRADD
"TNFR1-induced NFkappaB signaling pathway"	0.474252574742526	0.788575194678334	0.540596707919518	1.03420441107299	4742	26	TNFRSF1A TNF BIRC3 TRADD RBCK1 IKBKG XIAP RNF31
"TNFR1-induced proapoptotic signaling"	0.222477752224778	0.561313243675632	0.670728738849779	1.27418574719041	2224	13	TNFRSF1A TNF TRADD
"TNFR1-mediated ceramide production"	0.0798920107989201	0.340525630535538	0.837340807733822	1.5931619319847	798	5	TNFRSF1A TNF NSMAF
"TNFR2 non-canonical NF-kB pathway"	0.12018798120188	0.426597541974909	0.610192390868056	1.18196352933559	1201	83	TNFRSF14 TNFRSF1A EDA PSMB8 UBB PSMB10 PSMD1 TNF BIRC3 PSMB9 RELB LTBR PSMA2 PSMD11 LTB PSMB2 TNFSF12
"TNFs bind their physiological receptors"	0.0045995400459954	0.0477917873448707	0.868415806778192	1.64947373662274	45	14	TNFRSF14 TNFRSF1A EDA
"TP53 Regulates Metabolic Genes"	0.601939806019398	0.854218212410881	0.499160885516504	0.967243539367293	6019	84	RRAGD SESN2 SESN3 AGO1 COX16 TXNRD1 YWHAE MT-CO3 PTEN RRAGC YWHAQ SFN TACO1 AKT1 TSC1 COX8A PRDX1 LAMTOR3 AGO3 RRAGA AGO2 AGO4 RRM2B RRAGB MT-CO2 COX7B NDUFA4 TP53 SCO1
"TP53 Regulates Transcription of Caspase Activators and Caspases"	0.325967403259674	0.670332117891776	0.628372566995358	1.19401908305287	3259	10	CASP2 CASP1 TP53 PIDD1
"TP53 Regulates Transcription of Cell Cycle Genes"	0.0002999700029997	0.00526251722653822	0.790870746336532	1.52399689847868	2	48	CDK1 CCNB1 PLK3 CCNE2 E2F7 CDC25C CCNA2 RBL1 CENPJ AURKA E2F8 CDK2 PCNA E2F1 CCNE1 CNOT3 TFDP1 RGCC CNOT1 CCNA1 SFN
"TP53 Regulates Transcription of Cell Death Genes"	0.0032996700329967	0.036983801619838	0.771045104553527	1.48324019392845	32	41	IGFBP3 NDRG1 BBC3 BIRC5 BCL6 CASP2 PRELID3A CASP1 RABGGTB TNFRSF10B PERP STEAP3
"TP53 Regulates Transcription of DNA Repair Genes"	0.201679832016798	0.543122217255471	0.595393544282654	1.15087891660125	2016	61	BRCA1 FANCI MDC1 CHEK1 POLR2L FANCD2 SSRP1 MSH2 POLR2D GTF2H2 POLR2H CTDP1 POLR2F GTF2H5 SUPT16H POLR2G ELOA POLR2J RAD51D GTF2H4 CCNT2 POLR2I ERCC3 TP53 CDK13
"TP53 Regulates Transcription of Death Receptors and Ligands"	0.0393960603939606	0.222326019146337	0.815822629581486	1.55087854662012	393	11	IGFBP3 TNFRSF10B
"TP53 Regulates Transcription of Genes Involved in Cytochrome C Release"	0.212578742125787	0.551020486816415	0.655907358073223	1.2499415184033	2125	18	BBC3 PRELID3A STEAP3
"TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest"	0.0185981401859814	0.140706554344566	0.827553208409486	1.57185909362194	185	14	CCNE2 E2F7 CCNA2 E2F8 CDK2 E2F1 CCNE1 CCNA1
"TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest"	0.0110988901109889	0.0980672005792122	0.816680540961609	1.55632179278895	110	18	CDK1 CCNB1 CDC25C RBL1 AURKA PCNA TFDP1 SFN
"TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain"	0.0877912208779122	0.356615009639976	0.719687597178417	1.3722582763917	877	20	PLK3 CDC25C CENPJ CNOT3 RGCC CNOT1 CNOT6
"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain"	0.0391960803919608	0.222326019146337	0.801678958474624	1.52295234055804	391	13	NDRG1 BIRC5 BCL6 RABGGTB PERP
"TRAF3 deficiency - HSE"	0.205979402059794	0.546127225351863	0.762319686421923	1.45405668204486	2059	3	TICAM1 TLR3
"TRAF3-dependent IRF activation pathway"	0.608739126087391	0.856046316436261	0.487442182431287	0.925850349299136	6087	14	IFIH1 RNF135 DDX58 IKBKE
"TRAF6 mediated IRF7 activation"	0.779522047795221	0.935016256876037	0.39718198127505	0.755268590996613	7795	16	IFIH1 RNF135 DDX58 IKBKE TRAF6 TRAF2 TANK SIKE1
"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	0.352664733526647	0.689105181491536	0.618919943992811	1.17569094941017	3526	9	UBE2N IRAK4 MYD88 TLR9 TLR7 TRAF6
"TRAF6 mediated NF-kB activation"	0.0291970802919708	0.184559089782928	0.768710940084896	1.46829488010311	291	22	HMGB1 NFKBIA IFIH1
"TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"	0.158284171582842	0.485685651967123	0.595918962313856	1.15459864980821	1582	85	HMGB1 NFKBIA UBE2N UBB PELI2 TICAM1 MAP3K8 CREB1 NOD1 MAPKAPK2 IRAK4 DUSP4 IRAK2 MAP2K3
"TRAF6-mediated induction of TAK1 complex within TLR4 complex"	0.279172082791721	0.63038696130387	0.633989609986822	1.20545936836612	2791	15	UBB TICAM1 SARM1 IRAK2
"TRAIL  signaling"	0.182781721827817	0.5199935940601	0.721372464619869	1.36835067932216	1827	8	CFLAR TNFSF10 TNFRSF10B TNFRSF10A
"TRIF(TICAM1)-mediated TLR4 signaling"	0.15018498150185	0.470372367679144	0.595182440544823	1.15397605635727	1501	93	HMGB1 NFKBIA UBE2N UBB BIRC3 TICAM1 MAP3K8 CREB1 SARM1 NOD1 MAPKAPK2
"TRIF-mediated programmed cell death"	0.617938206179382	0.861767509884956	0.470580198400449	0.892630043061215	6179	8	TICAM1 CD14 RIPK3 RIPK1
"TRKA activation by NGF"	0.435156484351565	0.758469293459423	0.566322770817981	1.1269646621423	4351	1	NTRK1
"TRP channels"	0.961403859614039	0.995844726904555	0.231177721050519	0.440547934268853	9614	18	TRPM7 TRPC1 TRPM2 TRPM4 TRPM3 TRPC4AP
"TWIK related potassium channel (TREK)"	0.158184181581842	0.485685651967123	0.844931045373197	1.68138644453092	1581	1	KCNK2
"TWIK-releated acid-sensitive K+ channel (TASK)"	0.351164883511649	0.687283898934278	0.650944886034637	1.2427555216771	3511	2	KCNK3 KCNK9
"TYSND1 cleaves peroxisomal proteins"	0.971502849715029	0.996669849278625	0.142432960993769	0.270066942906049	9715	7	PHYH ACAA1 SCP2 ACOX1 AGPS TYSND1 HSD17B4
"Tachykinin receptors bind tachykinins"	0.134986501349865	0.448904285395636	0.846291519713639	1.61570277551372	1349	2	TACR1 TACR2
"Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)"	0.142985701429857	0.458214892796435	0.838440771541936	1.6007144702839	1429	2	KCNK1 KCNK6
"Tandem pore domain halothane-inhibited K+ channel (THIK)"	0.82001799820018	0.951260477400536	0.184545741657017	0.367240273768092	8200	1	KCNK13
"Tandem pore domain potassium channels"	0.26047395260474	0.606698102960557	0.686130878484142	1.30292748563104	2604	6	KCNK1 KCNK3 KCNK2 KCNK9 KCNK6
"Tat-mediated HIV elongation arrest and recovery"	0.472352764723528	0.787329038760498	0.540085525456915	1.03406440748519	4723	30	POLR2L SSRP1 POLR2D POLR2H CTDP1 POLR2F SUPT16H POLR2G ELOA POLR2J POLR2I
"Tat-mediated elongation of the HIV-1 transcript"	0.485851414858514	0.796676173030908	0.528909261403696	1.01751972372815	4858	42	POLR2L SSRP1 POLR2D GTF2H2 POLR2H NCBP1 CTDP1 POLR2F GTF2H5 SUPT16H POLR2G ELOA POLR2J GTF2H4 POLR2I ERCC3
"Telomere C-strand (Lagging Strand) Synthesis"	0.0181981801819818	0.13854652270622	0.742919207603418	1.42631178878435	181	34	DNA2 POLD1 POLA2 FEN1 STN1 RFC5 DSCC1 RFC3 POLD3 LIG1 PCNA POLD4 PRIM2 CHTF18
"Telomere C-strand synthesis initiation"	0.2004799520048	0.542303870171642	0.682652403308035	1.2968371745514	2004	13	POLA2 STN1 PRIM2
"Telomere Extension By Telomerase"	0.102289771022898	0.388156011985008	0.700094544854952	1.33851661537408	1022	23	PIF1 CCNA2 TERT CDK2 CCNA1
"Telomere Maintenance"	9.99900009999e-05	0.0021808629947816	0.788606686564475	1.52817834741006	0	86	H2AZ2 PIF1 DNA2 H2BC15 H4C1 H2AC6 H2BC4 POLD1 H2BC14 POLA2 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 H2BC17 CCNA2 FEN1 H2BC11 H2AC7 H2AC14 STN1 RFC5 DSCC1 RFC3 POLR2L TERT POLD3 LIG1 CDK2 PCNA POLD4 H2BU1 H2BC5 CCNA1 PRIM2 POLR2D
"Terminal pathway of complement"	0.762423757624238	0.929663680157664	0.30982858563492	0.590970341256042	7624	3	CLU C8G C5
"Termination of O-glycan biosynthesis"	0.0478952104789521	0.248296155395167	0.759921157168737	1.4481572639291	478	18	MUC1 ST6GAL1 MUC4 MUC5AC MUC3A MUC20
"Termination of translesion DNA synthesis"	0.0250974902509749	0.164218983507055	0.73948407149573	1.41774038581459	250	32	PCLAF POLD1 POLH UBB RFC5 RFC3 POLD3 PCNA POLD4 UBA7 POLE ISG15
"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	0.0948905109489051	0.372843423053193	0.77028379561977	1.46367553207203	948	10	HSP90AA1 CALM1 DHFR AKT1
"The AIM2 inflammasome"	0.254074592540746	0.601285032787044	0.738250653075735	1.40943587571679	2540	2	CASP1 PYCARD
"The IPAF inflammasome"	0.0871912808719128	0.355370523553705	0.916306979682072	1.82342232908013	871	1	CASP1
"The NLRP1 inflammasome"	0.0195980401959804	0.145990324044519	0.943505721387182	1.79965285321423	195	3	BCL2L1 NLRP1
"The NLRP3 inflammasome"	0.298170182981702	0.645320267973203	0.625912353050894	1.19010138001625	2981	15	P2RX7 CASP1 TXNIP
"The activation of arylsulfatases"	0.711728827117288	0.903158165858807	0.418384776718276	0.795005119095413	7117	10	ARSG ARSB ARSL ARSJ ARSD STS
"The canonical retinoid cycle in rods (twilight vision)"	0.509349065093491	0.811806508618394	0.531299188420735	1.00857743009565	5093	12	CYP4V2 NAPEPLD RDH11
"The citric acid (TCA) cycle and respiratory electron transport"	0.926907309269073	0.9896408331842	0.427428088394352	0.833954651690804	9269	174	PDP1 NDUFB9 IDH2 COX16 SLC16A1 LDHB SLC16A8 ATP5MG LDHA MT-ATP6 NDUFB2 MT-CO3 NDUFA7 ATP5MF MT-CYB NDUFC1 UQCR10 TACO1 UCP2 SLC16A3 NDUFB11 NNT MT-ATP8 NDUFA3 FAHD1 COX8A NDUFS5 ETFB MT-ND6 COA1 ATP5F1B UQCRC2 L2HGDH SDHD NDUFB8 ATP5MC3 NDUFV3 UQCR11 ME2 MT-CO2 COX7B NDUFC2 ATP5F1E NDUFA4 PDHB UQCRQ COQ10B NDUFV2 SCO1
"The fatty acid cycling model"	0.552244775522448	0.830425218347731	0.49528517384092	0.944406344748519	5522	4	UCP2 UCP3
"The phototransduction cascade"	0.692730726927307	0.894829686360438	0.457438047702816	0.874465067574578	6927	25	CALM1 GUCA1B METAP2 PRKCA METAP1 GRK7
"The proton buffering model"	0.552244775522448	0.830425218347731	0.49528517384092	0.944406344748519	5522	4	UCP2 UCP3
"The retinoid cycle in cones (daylight vision)"	0.873912608739126	0.975409981937586	0.127592378145068	0.253904855565846	8739	1	DHRS3
"The role of GTSE1 in G2/M progression after G2 checkpoint"	9.99900009999e-05	0.0021808629947816	0.785055926123263	1.51590550428307	0	58	CDK1 CCNB1 CCNB2 HSP90AA1 PLK1 GTSE1 PSMB8 UBB PSMB10 PSMD1 PSMB9
"The role of Nef in HIV-1 replication and disease pathogenesis"	0.141885811418858	0.456182668585731	0.676731384335973	1.29384839338588	1418	23	B2M DOCK2 HCK HLA-A AP2S1
"Threonine catabolism"	0.386861313868613	0.722121234291374	0.614907293002356	1.1725009744186	3868	4	GCAT RIDA SDSL
"Thrombin signalling through proteinase activated receptors (PARs)"	0.965003499650035	0.996669849278625	0.262727827352766	0.502245732407939	9650	25	GNG12 GNG7 F2RL3 GNA13 GNG5 GNA11 GNGT1 ARRB1 GNG11 GNB3 MAPK1 GNG10 SRC GNB2
"Thromboxane signalling through TP receptor"	0.945105489451055	0.993519398060194	0.260958975742989	0.497301111759668	9451	18	GNG12 GNG7 GNA13 GNG5 GNA11 GNGT1 GNG11 AAMP GNB3 GNG10 GNB2
"Thyroxine biosynthesis"	0.3997600239976	0.729326239062841	0.605066530827006	1.15122654279865	3997	5	DUOX1 SLC5A5 IYD DUOX2 TPO
"Tie2 Signaling"	0.927207279272073	0.9896408331842	0.274314524353455	0.521627752682131	9272	16	SOS1 ANGPT1 GRB2 GRB14 SHC1 PIK3R2 PIK3CA NRAS HRAS ANGPT2 GRB7
"Tight junction interactions"	0.0564943505649435	0.274644222324755	0.73197482680332	1.39946879305394	564	23	CLDN1 CLDN16 CLDN22 CLDN7 CLDN4 CRB3 CLDN23 CLDN9 CLDN11 PARD6G PARD6A PRKCI
"Toll Like Receptor 10 (TLR10) Cascade"	0.141585841415858	0.455823566579512	0.602918178438405	1.16727842505105	1415	81	HMGB1 NFKBIA UBE2N UBB PELI2 MAP3K8 CREB1 NOD1 MAPKAPK2 IRAK4 DUSP4 IRAK2 MAP2K3
"Toll Like Receptor 2 (TLR2) Cascade"	0.21997800219978	0.560007090773573	0.577438358422611	1.11960133117846	2199	91	HMGB1 NFKBIA UBE2N UBB PELI2 MAP3K8 CREB1 NOD1 MAPKAPK2 IRAK4 S100A9 DUSP4 IRAK2 MAP2K3
"Toll Like Receptor 3 (TLR3) Cascade"	0.131186881311869	0.443580222983288	0.60247746464729	1.16809024994347	1311	90	HMGB1 NFKBIA UBE2N UBB BIRC3 TICAM1 MAP3K8 CREB1 SARM1 NOD1 MAPKAPK2
"Toll Like Receptor 4 (TLR4) Cascade"	0.208979102089791	0.548983978492	0.570260178096284	1.10818863911324	2089	118	HMGB1 NFKBIA UBE2N ITGAM UBB PELI2 BIRC3 TICAM1 MAP3K8 CREB1 SARM1 NOD1 DNM3 MAPKAPK2 IRAK4 S100A9 DUSP4 IRAK2
"Toll Like Receptor 5 (TLR5) Cascade"	0.141585841415858	0.455823566579512	0.602918178438405	1.16727842505105	1415	81	HMGB1 NFKBIA UBE2N UBB PELI2 MAP3K8 CREB1 NOD1 MAPKAPK2 IRAK4 DUSP4 IRAK2 MAP2K3
"Toll Like Receptor 7/8 (TLR7/8) Cascade"	0.164483551644836	0.494663560939192	0.593757027890184	1.15059464889554	1644	86	HMGB1 NFKBIA UBE2N UBB PELI2 TICAM1 MAP3K8 CREB1 NOD1 MAPKAPK2 IRAK4 DUSP4 IRAK2 MAP2K3
"Toll Like Receptor 9 (TLR9) Cascade"	0.212078792120788	0.550904244339515	0.579842604556731	1.12420552241081	2120	90	HMGB1 NFKBIA UBE2N UBB PELI2 TICAM1 MAP3K8 CREB1 NOD1 MAPKAPK2 IRAK4 DUSP4 IRAK2 MAP2K3
"Toll Like Receptor TLR1:TLR2 Cascade"	0.21997800219978	0.560007090773573	0.577438358422611	1.11960133117846	2199	91	HMGB1 NFKBIA UBE2N UBB PELI2 MAP3K8 CREB1 NOD1 MAPKAPK2 IRAK4 S100A9 DUSP4 IRAK2 MAP2K3
"Toll Like Receptor TLR6:TLR2 Cascade"	0.21997800219978	0.560007090773573	0.577438358422611	1.11960133117846	2199	91	HMGB1 NFKBIA UBE2N UBB PELI2 MAP3K8 CREB1 NOD1 MAPKAPK2 IRAK4 S100A9 DUSP4 IRAK2 MAP2K3
"Toll-like Receptor Cascades"	0.306169383061694	0.654224251008262	0.547848900074803	1.06665352588672	3061	138	HMGB1 NFKBIA CTSB UBE2N ITGAM UBB PELI2 BIRC3 TICAM1 MAP3K8 CREB1 SARM1 NOD1 DNM3 MAPKAPK2 IRAK4 S100A9 CTSL DUSP4
"Toxicity of botulinum toxin type A (botA)"	0.12048795120488	0.426597541974909	0.833752095395048	1.59030761906244	1204	3	SV2A SV2B
"Toxicity of botulinum toxin type B (botB)"	0.0774922507749225	0.334849937466146	0.874184038744999	1.66742793806141	774	3	SYT1 VAMP2
"Toxicity of botulinum toxin type C (botC)"	0.533846615338466	0.823736555598742	0.49323577406959	0.941664179048554	5338	2	STX1B STX1A
"Toxicity of botulinum toxin type D (botD)"	0.217178282171783	0.559349596955198	0.725070574737861	1.37955158402101	2171	5	SV2A VAMP2 VAMP1
"Toxicity of botulinum toxin type E (botE)"	0.149185081491851	0.469985901279833	0.833755611925952	1.59176976834735	1491	2	SV2A SV2B
"Toxicity of botulinum toxin type F (botF)"	0.217178282171783	0.559349596955198	0.725070574737861	1.37955158402101	2171	5	SV2A VAMP2 VAMP1
"Toxicity of botulinum toxin type G (botG)"	0.174882511748825	0.508562589119239	0.788886544506352	1.50473058986418	1748	3	SYT1 VAMP2 VAMP1
"Toxicity of tetanus toxin (tetX)"	0.128687131286871	0.440044554866547	0.874144646804927	1.73952060081766	1286	1	VAMP2
"Trafficking and processing of endosomal TLR"	0.28017198280172	0.63038696130387	0.644994352601639	1.22440756686799	2801	12	CTSB CTSL UNC93B1 CTSV TLR9 TLR7 HSP90B1 CTSS
"Trafficking of AMPA receptors"	0.23007699230077	0.571209579861686	0.628144930992301	1.20169111078288	2300	26	EPB41L1 PRKCB AP2S1 AKAP5 GRIA2 PRKCA DLG4 CAMK2B AP2A2 AP2M1 CACNG8 PICK1 MDM2 CAMK2A
"Trafficking of GluR2-containing AMPA receptors"	0.468353164683532	0.78486165224308	0.552238571309658	1.04892496499434	4683	14	PRKCB AP2S1 GRIA2 PRKCA AP2A2 AP2M1 PICK1
"Trafficking of myristoylated proteins to the cilium"	0.434856514348565	0.758469293459423	0.578964050184763	1.10396464754951	4348	4	UNC119B RP2 ARL3
"Transcription from mitochondrial promoters"	0.445855414458554	0.766086556709837	0.570339306618278	1.08751904615416	4458	4	TFAM MTERF1 TFB2M
"Transcription of E2F targets under negative control by DREAM complex"	0.0184981501849815	0.140388782438371	0.7984005689044	1.52096754719405	184	19	CDC6 RBBP4 TOP2A CDC25A RBL1 PCNA E2F1 TFDP1 MAX TFDP2 HDAC1 E2F5
"Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1"	0.0073992600739926	0.0722322928997423	0.843340347128342	1.60366911323988	73	16	CDK1 MYBL2 RBBP4 CCNA2 RBL1 E2F1 TFDP1
"Transcription of the HIV genome"	0.714528547145286	0.904213129600878	0.469420073454361	0.907439256805453	7145	68	POLR2L TAF5 SSRP1 TAF10 POLR2D GTF2H2 POLR2H NCBP1 CTDP1 POLR2F GTF2H5 SUPT16H POLR2G ELOA GTF2E1 POLR2J GTF2H4 TAF15 CCNT2 POLR2I ERCC3 TAF9B TAF2 TAF3 GTF2A2
"Transcription-Coupled Nucleotide Excision Repair (TC-NER)"	0.259474052594741	0.606357800513385	0.571372590775058	1.1055697685228	2594	78	POLD1 UBB RFC5 RFC3 POLR2L POLD3 LIG1 PCNA POLD4 POLE POLR2D GTF2H2 POLR2H AQR HMGN1 POLD2 RBX1 POLR2F GTF2H5 POLR2G RFC4 RPA2 RPA1 POLR2J GTF2H4 XRCC1 RFC2 POLR2I ERCC3
"Transcriptional  activation of  cell cycle inhibitor p21"	0.546045395460454	0.828265578695414	0.498800753486547	0.951109827707743	5460	4	TP53 ZNF385A PCBP4
"Transcriptional Regulation by E2F6"	0.0046995300469953	0.048622060870836	0.778162568125336	1.4939746248967	46	34	EZH2 RBBP4 CDC7 CBX5 RRM2 BRCA1 CHEK1 E2F1 TFDP1 EHMT2 RBBP7 MGA MAX
"Transcriptional Regulation by MECP2"	0.0672932706729327	0.306234978005959	0.658531167327059	1.27021785612669	672	54	AURKB LBR SGK1 CALM1 HDAC2 AGO1 CREB1 MET NOTCH1 PTEN GPS2 CAMK4 GRIA2 DGCR8 GRIN2B AGO3 HDAC3 HDAC1 RBFOX1 AGO2 PTPN4 AGO4
